fdc_id	g	ml	desc	comment
174811	 65.00	 59.15		
174812	 30.40	 29.58		
174812	106.00	  0.00	portion	2 oz mix + 1.5 oz whiskey
174813	 44.00	  0.00	scoop	
174814	414.00	414.05		
174815	 27.80	 29.58		
174815	 42.00	  0.00	jigger	1.5 fl oz
174816	250.00	  0.00	can	
174817	 27.80	 29.58		
174817	 42.00	 44.36		
174818	 27.80	 29.58		
174818	 42.00	 44.36		
174819	 27.80	 29.58		
174819	 42.00	  0.00	jigger	1.5 fl oz
174820	240.00	236.60		
174820	240.00	236.60		
174821	240.00	236.60		
174822	240.00	236.60		
174823	254.00	236.60		
174824	 11.00	 29.58		
174825	355.00	  0.00	can	
174826	355.00	  0.00	can	
174827	240.00	236.60		
174828	473.00	473.20		
174829	245.00	  0.00	serving 8 oz	
174830	246.00	  0.00	serving 8 oz	
174831	245.00	236.60		
174832	262.00	236.60		
174833	 29.40	 29.58		
174833	147.00	  0.00	serving	5 fl oz
174834	 29.40	 29.58		
174834	147.00	  0.00	serving	5 fl oz
174835	 29.40	 29.58		
174835	147.00	  0.00	serving	5 fl oz
174836	 29.40	 29.58		
174836	147.00	  0.00	serving	5 fl oz
174837	 29.40	 29.58		
174837	147.00	  0.00	serving	5 fl oz
174838	 29.40	 29.58		
174838	147.00	  0.00	serving	5 fl oz
174839	 29.40	 29.58		
174839	147.00	  0.00	serving	5 fl oz
174840	 29.40	 29.58		
174840	147.00	  0.00	serving	5 fl oz
174841	 29.30	 29.58		
174841	147.00	  0.00	serving	5 fl oz
174842	 29.60	 29.58		
174842	474.00	  0.00	can or bottle	16 fl oz
174842	355.00	  0.00	can or bottle	12 fl oz
174843	 29.50	 29.58		
174843	147.00	  0.00	serving	5 fl oz
174844	 30.50	 29.58		
174844	152.00	  0.00	serving	5 fl oz
174845	 29.50	 29.58		
174845	147.00	  0.00	serving	5 fl oz
174846	 30.50	 29.58		
174846	488.00	  0.00	can or bottle	16 fl oz
174846	366.00	  0.00	can or bottle	12 fl oz
174847	 30.60	 29.58		
174847	245.00	  0.00	serving	8 fl oz
174847	368.00	  0.00	serving	12 fl oz
174847	518.00	  0.00	serving	16.9 fl oz
174848	 29.30	 29.58		
174848	147.00	  0.00	serving	5 fl oz
174849	 30.00	 29.58		
174849	150.00	  0.00	serving	5 fl oz
174850	 29.60	 29.58		
174850	474.00	  0.00	can or bottle	16 fl oz
174850	355.00	  0.00	can	12 fl oz
174850	474.00	  0.00	drink, small	16 fl oz
174850	651.00	  0.00	drink, medium	22 fl oz
174850	947.00	  0.00	drink, large	32 fl oz
174850	1302.00	  0.00	drink, extra large	44 fl oz
174851	 30.70	 29.58		
174851	368.00	  0.00	serving 12 fl oz	
174851	491.00	  0.00	serving 16 fl oz	
174852	 30.70	 29.58		
174852	370.00	  0.00	can or bottle	12 fl oz
174852	492.00	  0.00	can or bottle	16 fl oz
174852	492.00	  0.00	drink, small	16 fl oz
174852	676.00	  0.00	drink, medium	22 fl oz
174852	984.00	  0.00	drink, large	32 fl oz
174852	1353.00	  0.00	drink, extra large	44 fl oz
174853	 29.60	 29.58		
174853	355.00	  0.00	can	8 fl oz
174854	 31.00	 29.58		
174854	496.00	  0.00	can or bottle	16 fl oz
174854	372.00	  0.00	can or bottle	12 fl oz
174855	268.00	236.60		
174856	227.00	236.60		
174858	 18.00	  0.00	serving	
174858	218.00	236.60		
174859	 33.00	 29.58		
174859	264.00	236.60	8 fl oz	
174860	 18.00	  0.00	serving	
174860	 29.00	  0.00	0.5x scoop	2 tbsp
174861	 31.80	 29.58		
174861	255.00	236.60	8 fl oz	
174862	 30.90	 29.58		
174862	247.00	236.60	8 fl oz	
174863	 29.60	 29.58		
174863	237.00	236.60		
174864	 21.00	  0.00	serving	4 tbsp or 1 envelope
174864	 21.00	  0.00	individual serving	4-5 heaping tsp or 1 envelope
174865	265.00	236.60		8 fl oz
174866	 21.00	  0.00	serving	3 heaping tsp or 1 envelope
174867	265.00	236.60		8 fl oz
174868	 31.00	 29.58		
174868	248.00	236.60		8 fl oz
174869	 22.00	  0.00	serving	2-3 heaping tsp
174870	266.00	236.60		8 fl oz
174871	 29.60	 29.58		
174871	178.00	177.45		
174871	237.00	236.60		8 fl oz
174872	  0.70	  0.00	serving 2 tsp	
174873	 29.70	 29.58		
174873	178.00	  0.00	serving 6 fl oz	
174873	238.00	  0.00	serving 8 fl oz	
174880	 44.00	  0.00	cutlet	
174881	352.00	  0.00	chop	
174885	723.00	  0.00	leg bottom, boneless	
174886	418.00	  0.00	leg hindshank, heel on	
174887	530.00	  0.00	leg hindshank, heel on	
174888	121.00	  0.00	roast	
174889	329.00	  0.00	roast	
174890	447.00	  0.00	roast	
174893	418.00	  0.00	leg hindshank, heel on	
174894	530.00	  0.00	leg hindshank, heel on	
174895	1808.00	  0.00	leg trotter off	
174896	2674.00	  0.00	leg trotter off	
174897	121.00	  0.00	roast	
174898	 43.00	  0.00	chop	
174899	 99.00	  0.00	bagel	
174899	 26.00	  0.00	mini bagel	2-1/2" dia
174899	 69.00	  0.00	small bagel	3" dia
174899	105.00	  0.00	medium bagel	3-1/2" to 4" dia
174899	131.00	  0.00	large bagel	4-1/2"
174900	 24.00	  0.00	mini bagel	2-1/2" dia
174900	 65.00	  0.00	small bagel	3" dia
174900	 99.00	  0.00	medium bagel	3-1/2" to 4" dia
174900	123.00	  0.00	large bagel	4-1/2"
174901	 26.00	  0.00	mini bagel	2-1/2" dia
174901	 69.00	  0.00	small bagel	3" dia
174901	105.00	  0.00	medium bagel	3-1/2" to 4" dia
174901	131.00	  0.00	large bagel	4-1/2" dia
174902	120.00	236.60	purchased	
174902	114.00	236.60	homemade	
174902	128.00	236.60	poured from box	
174902	120.00	236.60	spooned into cup	
174902	 40.00	 78.08		NLEA serving size
174904	 58.00	  0.00	serving 1 biscuit	
174905	 21.00	  0.00	biscuit	2-1/4" dia
174906	 57.00	  0.00	individual loaf	include Keebler Elfin Loaves
174906	 60.00	  0.00	slice	
174907	 45.00	  0.00	slice	
174908	241.00	  0.00	package	8.5 oz
174909	 51.00	  0.00	muffin	
174909	 60.00	  0.00	piece	
174910	 65.00	  0.00	piece	
174911	 29.00	  0.00	slice, small	
174911	 59.00	  0.00	slice, medium	
174911	 88.00	  0.00	slice, large	
174913	 29.00	  0.00	slice	
174914	 24.00	  0.00	slice regular	
174914	 38.00	  0.00	slice large	
174915	 60.00	  0.00	pita, large	6-1/2" dia
174915	 28.00	  0.00	pita, small	4" dia
174916	 64.00	  0.00	pita, large	6-1/2" dia
174916	 28.00	  0.00	pita, small	4" dia
174917	 19.00	  0.00	slice	
174918	 26.00	  0.00	slice, regular	
174918	  7.00	  0.00	slice, snack-size	
174918	 20.00	  0.00	slice, thin	
174918	 32.00	  0.00	slice	5" x 4" x 3/8"
174919	 23.00	  0.00	slice	
174920	 23.00	  0.00	slice	
174920	 32.00	  0.00	slice, thick	
174920	 20.00	  0.00	slice, thin	
174921	 21.00	  0.00	slice	
174922	 23.00	  0.00	slice	
174923	 27.00	  0.00	slice	
174924	 29.00	  0.00	slice	
174924	 45.00	236.60	crumbs	
174924	 35.00	236.60	cubes	
174924	 30.00	  0.00	slice, large	
174924	 25.00	  0.00	slice	
174924	 12.00	  0.00	slice crust not eaten	
174924	 20.00	  0.00	slice, thin	
174924	  9.00	  0.00	slice thin, crust not eaten	
174924	 15.00	  0.00	slice, very thin	
174925	 45.00	236.60	crumbs	
174925	 42.00	236.60	cubes	
174925	 27.00	  0.00	slice, large	
174925	 11.00	  0.00	slice crust not eaten	
174925	 17.00	  0.00	slice, thin	
174925	  8.00	  0.00	slice thin, crust not eaten	
174925	 13.00	  0.00	slice, very thin	
174925	 22.00	  0.00	slice	
174926	 44.00	  0.00	slice	
174927	 42.00	  0.00	slice	
174927	 33.00	  0.00	slice, thin	3-3/4" x 5" x 3/8"
174928	108.00	236.60		
174929	 46.00	236.60	small pieces	
174929	  5.00	  0.00	stick, small	approx 4-1/4" long
174929	 10.00	  0.00	stick	7-5/8" x 5/8"
174929	  6.00	  0.00	stick	9-1/4" x 3/8"
174930	170.00	  0.00	package	6 oz
174931	100.00	118.30		
174932	510.00	  0.00	package	18 oz
174933	 71.00	  0.00	piece	1/8 cake
174934	138.00	  0.00	piece	1/12 of a cake
174934	1660.00	  0.00	cake	
174934	 64.00	  0.00	piece	1/8 of 18 oz cake
174935	517.00	  0.00	package	18.25 oz
174936	 90.00	  0.00	piece	1/6 of 19 oz cake
174937	 50.00	  0.00	piece	1/8 cake
174938	 56.00	  0.00	piece	1/8 of 8" x 5-3/4" cake
174939	 43.00	  0.00	piece	
174940	 30.00	  0.00	piece	1/10 of 10.6 oz cake
174940	 28.00	  0.00	piece	1/12 of 12 oz cake
174940	 71.00	  0.00	snack cake	2.5 oz
174942	 50.00	236.60	cake	
174943	 42.00	  0.00	cake	
174944	144.00	  0.00	piece	1/12 of a cake
174944	1729.00	  0.00	cake	
174944	 64.00	  0.00	piece	1/8 of 18 oz cake
174945	 67.00	  0.00	serving	
174946	524.00	  0.00	package	18.50 oz
174947	 43.00	  0.00	serving	
174947	524.00	  0.00	package	18.50 oz
174948	610.00	  0.00	package	21.5 oz
174949	 24.00	  0.00	brownie	2" square
174950	  5.00	  0.00	cookie	
174951	 21.00	  0.00	cookie	
174952	496.00	  0.00	package	17.5 oz
174953	 33.00	  0.00	serving	
174953	 29.00	  0.00	portion, dough spoon from roll	
174954	 12.00	  0.00	cookie, medium	2-1/4" dia
174955	 32.00	  0.00	bar	2" square
174955	 16.00	  0.00	cookie, medium	2-1/4" dia
174956	  7.00	  0.00	cookie	
174956	 32.00	  0.00	large	approx 3-1/2" to 4" dia
174957	 15.00	  0.00	cracker	
174957	 84.00	236.60	crushed	
174957	 14.00	  0.00	large rectangular piece or 2 squares or 4 small rectangular pieces	
174958	 27.00	  0.00	3x pieces	
174959	 13.00	  0.00	anisette sponge	4" x 1-1/8" x 7/8"
174959	 24.00	  0.00	breakfast treat	approx 4" x 2" x 7/8"
174959	 11.00	  0.00	ladyfinger	
174960	496.00	  0.00	package	17.5 oz
174961	 16.00	  0.00	portion, dough for 1 cookie	
174962	 12.00	  0.00	cookie	
174963	 24.00	  0.00	cookie	
174964	 20.00	  0.00	cookie	3" dia
174965	 14.00	  0.00	cookie	
174966	 15.00	  0.00	cookie	
174967	 11.80	  0.00	cookie	
174968	 14.00	  0.00	cookie	2" dia
174969	 10.00	  0.00	cookie	
174970	  4.00	  0.00	wafer	
174971	 17.00	  0.00	cookie	
174972	 33.00	  0.00	serving	
174972	 17.00	  0.00	cookie dough for 1rolled cookie	
174972	 26.00	  0.00	cookie 1 pre-sliced cookie dough	
174973	 80.00	236.60	crumbs	
174973	  6.00	  0.00	large	
174973	  4.00	  0.00	medium	
174973	  3.00	  0.00	small	
174974	 30.00	  0.00	8x wafers	
174974	 11.60	  0.00	8x wafers mini wafers	
174975	 62.00	236.60	bite size	
174975	 72.00	236.60	crushed	
174975	  0.60	  0.00	gold fish	
174975	 28.00	  0.00	bag, single serving	
174975	  2.00	  0.00	snack stick	
174975	  1.00	  0.00	cracker	1" square
174976	 83.00	236.60	crushed	
174976	 39.00	  0.00	6x cracker	
174976	  6.50	  0.00	sandwich	
174977	 30.00	236.60	pieces	
174977	 33.00	236.60	rounds	
174977	  3.00	  0.00	melba round	
174977	  5.00	  0.00	piece	3-3/4" x 1-3/4" x 1/8"
174978	  5.00	  0.00	toast	
174979	  5.00	  0.00	toast	
174980	 11.00	  0.00	cracker	
174981	 10.00	  0.00	rusk	
174982	 16.00	  0.00	5x crackers	
174982	 16.00	  0.00	5x crackers, regular size, round	1 serving
174982	  3.20	  0.00	cracker, round	
174982	  4.00	  0.00	cracker, rectangular	
174982	 52.00	236.60	crushed	
174983	  7.00	  0.00	cracker, sandwich	
174984	  7.00	  0.00	cracker, sandwich	
174985	 34.00	  0.00	16x crackers 1 serving	
174985	 14.50	  0.00	2x crackers 1 serving	
174986	 48.00	  0.00	eclair	5" x 2" x 1-3/4"
174986	 66.00	  0.00	cream puff shell	
174987	 28.00	  0.00	croissant, mini	
174987	 42.00	  0.00	croissant, small	
174987	 57.00	  0.00	croissant, medium	
174987	 67.00	  0.00	croissant, large	
174988	 57.00	  0.00	croissant, medium	
174989	 42.00	  0.00	croissant, small	
174989	 57.00	  0.00	croissant, medium	
174989	 67.00	  0.00	croissant, large	
174990	 40.00	  0.00	donut	
174990	 52.00	  0.00	doughnut stick	
174990	 52.00	  0.00	doughnut, long type	twist) (4-1/2" long
174990	 54.00	  0.00	doughnut medium	3-1/4" dia
174990	 14.00	  0.00	doughnut, mini or doughnut hole	1-1/2" dia
174990	 71.00	  0.00	doughnut, large	4" dia
174991	 18.00	  0.00	donettes	2" dia
174991	 43.00	  0.00	doughnut, medium	approx 3" dia
174991	 67.00	  0.00	doughnut large	approx 3-1/2" dia
174992	 45.00	  0.00	doughnut, medium	approx 3" dia
174993	 60.00	  0.00	doughnut	3-3/4" dia
174993	 42.00	  0.00	doughnut, medium	approx 3" dia
174994	 57.00	  0.00	muffin	
174995	 52.00	  0.00	muffin	
174996	 66.00	  0.00	muffin	
174997	 57.00	  0.00	muffin	
174998	 65.00	  0.00	slice	
174999	152.00	236.60		
174999	 22.00	  0.00	hush puppy	
175000	  4.00	  0.00	cone	
175000	 29.00	  0.00	large waffle cone	
175001	 10.00	  0.00	cone	
175002	 17.00	  0.00	mini	
175002	 66.00	  0.00	small	
175002	113.00	  0.00	medium	
175002	139.00	  0.00	large	
175002	168.00	  0.00	extra large	
175004	 33.00	  0.00	muffin, toaster	
175005	 57.00	  0.00	muffin	2-3/4" dia x 2"
175006	 38.00	  0.00	pancake	4" dia
175006	 77.00	  0.00	pancake	6" dia
175007	112.00	236.60	poured from box	
175008	 38.00	  0.00	pancake	4" dia
175008	 77.00	  0.00	pancake	6" dia
175009	 38.00	  0.00	pancake	4" dia
175009	 77.00	  0.00	pancake	6" dia
175010	 44.00	  0.00	pancake	4" dia
175010	129.00	  0.00	pancake	6" dia
175011	125.00	  0.00	piece	1/8 of 9" dia
175011	117.00	  0.00	piece	1/6 of 8" pie
175012	155.00	  0.00	piece	1/8 of 9" dia
175013	 92.00	  0.00	piece	1/8 of 9" dia
175013	123.00	  0.00	piece	1/6 of 8" pie
175014	120.00	  0.00	serving .167 pie	
175014	 99.00	  0.00	piece	1/4 of 6" pie
175014	113.00	  0.00	piece	1/6 of 8" pie
175015	 95.00	  0.00	piece	1/8 of 9" dia
175016	 64.00	  0.00	piece	1/6 of 7" pie
175016	 48.00	  0.00	piece	1/8 of 7" pie
175017	 94.00	  0.00	piece	1/8 of 9" dia
175018	127.00	  0.00	piece	1/8 of 9" dia
175019	165.00	  0.00	piece	1/8 of 9" dia
175020	117.00	  0.00	piece	1/6 of 8" pie
175021	133.00	  0.00	slice	
175021	833.00	  0.00	pie	
175022	284.00	  0.00	package	10 oz
175023	 20.00	  0.00	piece	1/8 of 9" crust
175023	160.00	  0.00	crust, single 9"	
175024	 18.00	  0.00	piece	1/8 of 9" crust
175024	173.00	  0.00	pie crust	average weight of 1 frozen crust
175025	154.00	  0.00	pie crust	average weight of 1 baked crust
175026	 23.00	  0.00	piece	1/8 of 9" crust
175026	180.00	  0.00	crust, single 9"	
175027	 35.00	  0.00	roll	2-1/2" dia
175028	 33.00	  0.00	roll	
175029	 43.00	  0.00	large	approx 3-1/2" to 4" dia
175029	 36.00	  0.00	medium	
175029	 28.00	  0.00	small	2-3/8" dia
175030	 28.00	  0.00	roll	1 oz
175031	 57.00	  0.00	roll	3-1/2" dia
175032	 71.00	  0.00	piece	
175033	 66.00	  0.00	roll	
175034	 83.00	  0.00	large	
175034	 60.00	  0.00	roll	2-3/4" square
175035	 54.00	  0.00	pastry	
175036	 19.00	  0.00	enchilada	
175036	 24.00	  0.00	tortilla	
175037	 48.00	  0.00	tortilla	
175037	 30.00	  0.00	tortilla medium	approx 6" dia
175037	407.00	  0.00	package	
175037	 72.00	  0.00	tortilla	approx 10" dia
175037	117.00	  0.00	tortilla	approx 12" dia
175037	 49.00	  0.00	tortilla	approx 7-8" dia
175038	 35.00	  0.00	waffle, square	4" square) (include frozen
175039	 75.00	  0.00	waffle, round	7" dia
175040	  4.60	  4.93		
175040	  2.30	  2.46		
175041	  3.00	  4.93		
175041	  1.50	  2.46		
175042	 17.00	  0.00	cake	0.6 oz
175043	  4.00	  4.93		
175043	 12.00	 14.79		
175043	  7.20	  0.00	packet	
175044	 25.00	  0.00	slice	
175045	 31.00	  0.00	muffin, toaster	
175046	 34.00	  0.00	muffin, toaster	
175047	 38.00	  0.00	pancake	4" dia
175047	 77.00	  0.00	pancake	6" dia
175048	 33.00	  0.00	waffle, round	4" dia
175048	 33.00	  0.00	waffle, square	4" square
175049	 26.00	  0.00	mini bagel	2-1/2" dia
175049	 69.00	  0.00	small bagel	3" dia
175049	105.00	  0.00	medium bagel	3-1/2" to 4" dia
175049	131.00	  0.00	large bagel	4-1/2" dia
175050	 26.00	  0.00	mini bagel	2-1/2" dia
175050	 69.00	  0.00	small bagel	3" dia
175050	105.00	  0.00	medium bagel	3-1/2" to 4"
175050	131.00	  0.00	large bagel	4-1/2" dia
175051	 26.00	  0.00	mini bagel	2-1/2" dia
175051	 69.00	  0.00	small bagel	3" dia
175051	105.00	  0.00	medium bagel	3-1/2" to 4" dia
175051	131.00	  0.00	large bagel	4-1/2" dia
175052	 57.00	  0.00	individual cake	
175052	 63.00	  0.00	piece	1/9 of 20 oz cake
175053	 30.00	  0.00	piece	1/10 of 10.6 oz cake
175053	 28.00	  0.00	piece	1/12 of 12 oz cake
175053	 71.00	  0.00	snack cake	2.5 oz
175054	524.00	  0.00	package	18.50 oz
175055	524.00	  0.00	package	18.50 oz
175056	 45.00	236.60	oyster crackers	
175056	  3.00	  0.00	cracker	
175056	 10.00	  0.00	cracker, round large	
175056	  1.00	  0.00	cracker, oyster	
175056	  6.00	  0.00	cracker, rectangle	
175057	  3.00	  0.00	cracker	
175058	 62.00	236.60	bite size	
175058	 72.00	236.60	crushed	
175058	  4.00	  0.00	cracker, rectangular	
175058	  3.00	  0.00	cracker, oval	
175058	  3.00	  0.00	cracker, round	
175059	 83.00	236.60	crushed	
175059	  2.00	  0.00	cracker	
175059	  2.00	  0.00	cracker, thin square	
175060	 62.00	236.60	Cheez-its	
175060	 72.00	236.60	crushed	
175060	  0.60	  0.00	gold fish	
175060	  1.00	  0.00	cracker	1" square
175061	 71.00	  0.00	pastry	4-1/4" dia
175062	 60.00	  0.00	doughnut, medium	3-1/4" dia
175063	 57.00	  0.00	muffin	
175064	128.00	  0.00	pie	5" x 3-3/4"
175065	142.00	  0.00	crust, single 9"	
175065	 16.00	  0.00	piece	1/8 of 9" crust
175066	170.00	  0.00	package	6 oz
175067	 13.00	  0.00	medium	approx 5" dia
175067	  5.00	  0.00	miniature	3" dia
175068	 15.00	  0.00	3x saltines	
175068	 30.00	  0.00	6x saltines	
175069	 52.00	  0.00	tart	
175070	 24.00	  0.00	serving	
175071	 24.00	  0.00	serving	
175072	 28.00	  0.00	serving	
175073	 26.00	  0.00	serving	
175074	 25.00	  0.00	serving	
175075	 26.00	  0.00	serving	
175076	 25.00	  0.00	serving	
175077	 32.00	  0.00	serving	
175078	 31.00	  0.00	muffin	
175079	 28.00	  0.00	NLEA serving	makes 1/2 cup prepared
175080	 28.00	  0.00	serving	
175081	 41.00	  0.00	serving	
175082	 51.00	  0.00	serving	
175083	 28.00	  0.00	serving	
175084	 11.00	  0.00	serving	
175085	340.00	  0.00	piece, cooked	yield from 1 lb raw meat, boneless
175087	340.00	  0.00	piece, cooked	yield from 1 lb raw meat, boneless
175088	  1.40	  4.93	rounded	
175088	 11.30	 29.58	rounded	
175089	 23.00	  0.00	serving	3 heaping tsp
175089	182.00	236.60		
175090	259.00	236.60		8 fl oz
175091	  1.60	  9.86		
175091	 14.40	 59.15		1/4 cup
175092	 32.10	 29.58		
175092	192.00	  0.00	serving dry mix with 6 fl oz water	
175093	258.00	  0.00	serving child 12 fl oz, without ice	
175093	347.00	  0.00	serving small 16 fl oz, without ice	
175093	486.00	  0.00	serving medium 21 fl oz,  without ice	
175093	722.00	  0.00	serving large 32 fl oz,  without ice	
175094	 35.20	 29.58		
175094	423.00	  0.00	can	12 fl oz
175095	 29.30	 29.58		
175095	234.00	236.60		
175096	 29.60	 29.58		
175096	237.00	  0.00	serving 8 fl oz 8 fl oz	
175096	1000.00	1000.00		
175097	 34.80	 29.58		
175097	 52.00	  0.00	serving 1.5 fl oz	
175098	 31.10	 29.58		
175098	 47.00	 44.36		
175099	 29.60	 29.58		
175099	355.00	  0.00	can can 12 fl oz	
175099	473.00	  0.00	bottle bottle 16 fl oz	
175099	258.00	  0.00	serving child 12 fl oz	
175099	347.00	  0.00	serving small 16 fl oz	
175099	486.00	  0.00	serving medium 21 fl oz	
175099	722.00	  0.00	serving large 32 fl oz	
175100	 36.30	 29.58		
175100	436.00	  0.00	can	
175101	 31.30	 29.58		
175101	250.00	236.60		
175102	 23.50	 29.58		
175102	282.00	  0.00	serving small 12 fl oz	
175102	376.00	  0.00	serving medium 16 fl oz	
175102	494.00	  0.00	serving large 21 fl oz	
175103	 29.60	 29.58		
175103	237.00	  0.00	bottle 8 fl oz	
175103	1000.00	1000.00		
175103	 64.00	  0.00	3x ice cube	3/4 fl oz
175104	 29.60	 29.58		
175104	500.00	  0.00	bottle 16.9 fl oz	
175104	355.00	  0.00	bottle 12 fl oz	
175104	591.00	  0.00	bottle 20 fl oz	
175105	 31.60	 29.58		
175105	253.00	236.60		8 fl oz
175106	 29.60	 29.58		
175106	500.00	  0.00	bottle 16.9 fl oz	
175106	710.00	  0.00	bottle 24 fl oz	
175107	 29.60	 29.58		
175107	237.00	  0.00	bottle 8 fl oz	
175107	500.00	  0.00	bottle 500 ml	
175108	 30.50	 29.58		
175108	244.00	236.60		
175108	365.00	354.90		
175109	 29.60	 29.58		
175109	501.00	  0.00	bottle 16.9 fl oz	
175109	356.00	  0.00	bottle 12 fl oz	
175109	703.00	  0.00	bottle 23.7 fl oz	
175110	 30.60	 29.58		
175110	227.00	  0.00	8x bottle 8 fl oz	
175110	368.00	  0.00	bottle 12 fl oz	
175110	613.00	  0.00	bottle 20 fl oz	
175111	 30.60	 29.58		
175111	245.00	  0.00	bottle 8 fl oz	
175111	367.00	  0.00	bottle 12 fl oz	
175112	 29.50	 29.58		
175112	103.00	  0.00	glass	3.5 fl oz
175113	 29.60	 29.58		
175113	355.00	  0.00	can	12 fl oz
175114	 15.00	  0.00	envelope  Swiss Miss	.53 oz
175114	 19.00	  0.00	packet	0.675 oz
175115	 32.70	 29.58		
175115	262.00	236.60		
175116	 28.35	  0.00	oz, boneless	
175116	184.00	  0.00	fillet	
175117	143.00	  0.00	fillet	
175118	140.00	236.60		
175118	 28.35	  0.00	oz, boneless	
175118	 20.00	 16.39		
175118	 15.00	  0.00	piece	1-3/4" x 7/8" x 1/2"
175119	112.00	  0.00	fillet	
175120	 88.00	  0.00	fillet	
175121	 28.35	  0.00	oz, boneless	
175121	190.00	236.60		
175121	 16.00	 16.39		
175121	361.00	  0.00	can	15 oz
175122	198.00	  0.00	0.5x fillet	
